genome,depth,polisher,chrom_region,error_count,error_type,existing
ATCC_10708_Salmonella_enterica,33.0,hypo,chromosome 100423-100453,1,SNP,False
ATCC_10708_Salmonella_enterica,33.0,hypo,chromosome 551647-551677,1,SNP,False
ATCC_10708_Salmonella_enterica,33.0,hypo,chromosome 1707626-1707656,1,SNP,False
ATCC_10708_Salmonella_enterica,33.0,hypo,chromosome 1958501-1958531,1,SNP,False
ATCC_10708_Salmonella_enterica,33.0,hypo,chromosome 2950462-2950492,1,SNP,False
ATCC_10708_Salmonella_enterica,33.0,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.0,nextpolish,chromosome 2362449-2362479,1,SNP,False
ATCC_10708_Salmonella_enterica,33.0,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.0,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.0,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.0,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.0,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,33.0,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.0,hypo,chromosome 1263145-1263175,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.0,hypo,chromosome 1642609-1642639,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.0,nextpolish,chromosome 1904225-1904264,4,Mixed,False
ATCC_19119_Listeria_ivanovii,33.0,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.0,polypolish-careful,chromosome 1127972-1128002,1,Deletion,True
ATCC_19119_Listeria_ivanovii,33.0,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.0,polypolish,chromosome 1127972-1128002,1,Deletion,True
ATCC_19119_Listeria_ivanovii,33.0,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.0,pypolca,chromosome 1904232-1904262,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.0,pypolca,chromosome 2671869-2671920,3,Deletion,False
ATCC_19119_Listeria_ivanovii,33.0,pypolca-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,33.0,hypo,chromosome 279727-279757,1,SNP,False
ATCC_35221_Campylobacter_lari,33.0,hypo,chromosome 1048771-1048801,1,SNP,False
ATCC_35221_Campylobacter_lari,33.0,hypo,chromosome 1162443-1162472,1,Insertion,False
ATCC_35221_Campylobacter_lari,33.0,hypo,chromosome 1402311-1402341,1,SNP,False
ATCC_35221_Campylobacter_lari,33.0,nextpolish,chromosome 1162443-1162472,1,Insertion,False
ATCC_35221_Campylobacter_lari,33.0,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,33.0,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,33.0,polypolish,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,33.0,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,33.0,fmlrc2,chromosome_1 2427772-2427802,1,SNP,False
ATCC_14035_Vibrio_cholerae,33.0,hypo,chromosome_1 47321-47351,1,SNP,False
ATCC_14035_Vibrio_cholerae,33.0,hypo,chromosome_1 2741314-2741344,1,SNP,False
ATCC_14035_Vibrio_cholerae,33.0,hypo,chromosome_2 220695-220725,1,SNP,False
ATCC_14035_Vibrio_cholerae,33.0,hypo,chromosome_2 448500-448529,1,Insertion,False
ATCC_25922_Escherichia_coli,33.0,fmlrc2,chromosome 843022-843054,3,SNP,False
ATCC_25922_Escherichia_coli,33.0,fmlrc2,chromosome 2911425-2911456,2,SNP,False
ATCC_25922_Escherichia_coli,33.0,hypo,chromosome 2446028-2446058,1,SNP,False
ATCC_25922_Escherichia_coli,33.0,hypo,chromosome 2613344-2613374,1,SNP,False
ATCC_25922_Escherichia_coli,33.0,hypo,chromosome 2618534-2618564,1,SNP,False
ATCC_25922_Escherichia_coli,33.0,hypo,chromosome 2831703-2831733,1,SNP,False
ATCC_25922_Escherichia_coli,33.0,hypo,chromosome 4017200-4017243,3,SNP,False
ATCC_25922_Escherichia_coli,33.0,pilon,chromosome 1487700-1487898,115,Deletion,False
ATCC_17802_Vibrio_parahaemolyticus,33.0,fmlrc2,chromosome_1 1439304-1439337,3,Mixed,False
ATCC_17802_Vibrio_parahaemolyticus,33.0,fmlrc2,chromosome_2 960697-960727,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,33.0,hypo,chromosome_1 209230-209260,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.0,hypo,chromosome_2 709191-709231,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.0,hypo,chromosome_2 960697-960727,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,33.0,hypo,chromosome_2 998169-998199,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.0,hypo,chromosome_2 1275563-1275593,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.0,nextpolish,chromosome_2 709201-709231,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.0,nextpolish,chromosome_2 1665776-1665806,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.0,pilon,chromosome_1 1911438-1911468,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.0,pilon,chromosome_2 960697-960727,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,33.0,polypolish-careful,chromosome_2 960697-960727,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,33.0,polypolish,chromosome_2 960697-960727,1,Deletion,True
ATCC_33560_Campylobacter_jejuni,33.0,hypo,chromosome 1486521-1486551,1,Deletion,False
ATCC_33560_Campylobacter_jejuni,33.0,nextpolish,chromosome 1189000-1189030,1,Deletion,False
ATCC_33560_Campylobacter_jejuni,33.0,nextpolish,chromosome 1486521-1486551,1,Deletion,False
ATCC_33560_Campylobacter_jejuni,33.0,pilon,chromosome 1486521-1486551,1,Deletion,False
ATCC_33560_Campylobacter_jejuni,33.0,polypolish-careful,chromosome 148683-148714,2,Deletion,True
ATCC_33560_Campylobacter_jejuni,33.0,polypolish,chromosome 148683-148714,2,Deletion,True
ATCC_33560_Campylobacter_jejuni,33.0,pypolca,chromosome 1189000-1189030,1,Deletion,False
ATCC_33560_Campylobacter_jejuni,33.0,pypolca,chromosome 1486521-1486551,1,Deletion,False
ATCC_33560_Campylobacter_jejuni,33.0,pypolca-careful,chromosome 1486521-1486551,1,Deletion,False
ATCC_BAA-679_Listeria_monocytogenes,33.0,hypo,chromosome 2430975-2431005,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,fmlrc2,chromosome 565375-565417,8,Mixed,False
ATCC_10708_Salmonella_enterica,33.1,fmlrc2,chromosome 2517091-2517121,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,fmlrc2,chromosome 2829242-2829272,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,fmlrc2,plasmid 12130-12183,2,Mixed,False
ATCC_10708_Salmonella_enterica,33.1,hypo,chromosome 84898-84927,1,Insertion,False
ATCC_10708_Salmonella_enterica,33.1,hypo,chromosome 100419-100449,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,hypo,chromosome 822851-822881,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,hypo,chromosome 2878822-2878852,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.1,nextpolish,chromosome 1571758-1571793,3,Mixed,False
ATCC_10708_Salmonella_enterica,33.1,nextpolish,chromosome 2316211-2316241,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,nextpolish,chromosome 2362380-2362410,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,nextpolish,chromosome 2926582-2926612,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,nextpolish,chromosome 3409575-3409623,3,SNP,False
ATCC_10708_Salmonella_enterica,33.1,nextpolish,chromosome 4255680-4255710,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,pilon,chromosome 1135383-1135447,5,SNP,False
ATCC_10708_Salmonella_enterica,33.1,pilon,chromosome 4381225-4381479,168,Deletion,False
ATCC_10708_Salmonella_enterica,33.1,pilon,chromosome 4402600-4402630,1,SNP,False
ATCC_10708_Salmonella_enterica,33.1,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.1,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.1,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.1,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,33.1,fmlrc2,chromosome 899652-899685,3,Mixed,False
ATCC_19119_Listeria_ivanovii,33.1,fmlrc2,chromosome 1753736-1753767,2,Mixed,False
ATCC_19119_Listeria_ivanovii,33.1,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.1,hypo,chromosome 199945-199978,2,SNP,False
ATCC_19119_Listeria_ivanovii,33.1,hypo,chromosome 1080458-1080488,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.1,nextpolish,chromosome 511385-511415,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.1,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.1,polypolish-careful,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,33.1,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.1,polypolish,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,33.1,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,33.1,fmlrc2,chromosome 548172-548202,1,Deletion,True
ATCC_35221_Campylobacter_lari,33.1,hypo,chromosome 548172-548202,1,Deletion,True
ATCC_35221_Campylobacter_lari,33.1,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,33.1,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,33.1,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,33.1,fmlrc2,chromosome_2 946285-946315,1,SNP,False
ATCC_14035_Vibrio_cholerae,33.1,fmlrc2,chromosome_2 974792-974826,4,Mixed,False
ATCC_14035_Vibrio_cholerae,33.1,hypo,chromosome_1 2233052-2233082,1,SNP,False
ATCC_14035_Vibrio_cholerae,33.1,hypo,chromosome_1 2760496-2760526,1,SNP,False
ATCC_14035_Vibrio_cholerae,33.1,hypo,chromosome_1 2996417-2996449,2,SNP,False
ATCC_14035_Vibrio_cholerae,33.1,hypo,chromosome_2 854009-854039,1,SNP,False
ATCC_25922_Escherichia_coli,33.1,fmlrc2,chromosome 1941795-1941825,1,SNP,False
ATCC_25922_Escherichia_coli,33.1,fmlrc2,chromosome 2911425-2911456,2,SNP,False
ATCC_25922_Escherichia_coli,33.1,hypo,chromosome 48238-48268,1,SNP,False
ATCC_25922_Escherichia_coli,33.1,hypo,chromosome 4705505-4705535,1,Deletion,False
ATCC_35897_Listeria_welshimeri,33.1,hypo,chromosome 1759542-1759584,2,SNP,False
ATCC_35897_Listeria_welshimeri,33.1,hypo,chromosome 1945093-1945123,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.1,hypo,chromosome_1 940381-940411,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.1,hypo,chromosome_2 375869-375899,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.1,hypo,chromosome_2 421145-421175,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.1,pilon,chromosome_1 1911416-1911446,1,SNP,False
ATCC_33560_Campylobacter_jejuni,33.1,hypo,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,33.1,nextpolish,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,33.1,pilon,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,33.1,pypolca,chromosome 1189001-1189030,1,Insertion,False
ATCC_BAA-679_Listeria_monocytogenes,33.1,hypo,chromosome 2085956-2086006,2,SNP,False
ATCC_10708_Salmonella_enterica,33.2,fmlrc2,chromosome 782439-782469,1,SNP,False
ATCC_10708_Salmonella_enterica,33.2,fmlrc2,chromosome 1344295-1344325,1,SNP,False
ATCC_10708_Salmonella_enterica,33.2,fmlrc2,chromosome 2837753-2837782,1,Insertion,False
ATCC_10708_Salmonella_enterica,33.2,fmlrc2,chromosome 3104166-3104197,2,SNP,False
ATCC_10708_Salmonella_enterica,33.2,fmlrc2,chromosome 3981191-3981223,2,SNP,False
ATCC_10708_Salmonella_enterica,33.2,fmlrc2,chromosome 4549216-4549246,1,SNP,False
ATCC_10708_Salmonella_enterica,33.2,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.2,hypo,chromosome 1661747-1661777,1,SNP,False
ATCC_10708_Salmonella_enterica,33.2,hypo,chromosome 1791027-1791057,1,SNP,False
ATCC_10708_Salmonella_enterica,33.2,hypo,chromosome 3104152-3104182,1,SNP,False
ATCC_10708_Salmonella_enterica,33.2,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.2,nextpolish,chromosome 1571757-1571787,1,SNP,False
ATCC_10708_Salmonella_enterica,33.2,nextpolish,chromosome 2837744-2837774,1,SNP,False
ATCC_10708_Salmonella_enterica,33.2,nextpolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.2,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.2,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.2,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.2,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.2,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,33.2,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.2,hypo,chromosome 369573-369603,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.2,hypo,chromosome 1848601-1848631,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.2,hypo,chromosome 2691575-2691605,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.2,nextpolish,chromosome 1848601-1848631,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.2,pilon,chromosome 1752726-1752756,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.2,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.2,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.2,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,33.2,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,33.2,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,33.2,polypolish,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,33.2,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,33.2,fmlrc2,chromosome_1 2427772-2427802,1,SNP,False
ATCC_14035_Vibrio_cholerae,33.2,hypo,chromosome_1 1390458-1390487,1,Insertion,False
ATCC_14035_Vibrio_cholerae,33.2,hypo,chromosome_2 457509-457539,1,Deletion,False
ATCC_14035_Vibrio_cholerae,33.2,hypo,chromosome_2 781345-781374,1,Insertion,False
ATCC_14035_Vibrio_cholerae,33.2,hypo,chromosome_2 954072-954102,1,SNP,False
ATCC_25922_Escherichia_coli,33.2,fmlrc2,chromosome 2510345-2510375,1,SNP,False
ATCC_25922_Escherichia_coli,33.2,fmlrc2,chromosome 2974371-2974401,1,SNP,False
ATCC_25922_Escherichia_coli,33.2,hypo,chromosome 4171336-4171393,6,SNP,False
ATCC_35897_Listeria_welshimeri,33.2,hypo,chromosome 424831-424861,1,SNP,False
ATCC_35897_Listeria_welshimeri,33.2,hypo,chromosome 1520035-1520065,1,SNP,False
ATCC_35897_Listeria_welshimeri,33.2,hypo,chromosome 1634952-1634982,1,SNP,False
ATCC_35897_Listeria_welshimeri,33.2,hypo,chromosome 1759542-1759572,1,SNP,False
ATCC_35897_Listeria_welshimeri,33.2,hypo,chromosome 1949082-1949112,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.2,hypo,chromosome_1 479848-479878,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.2,hypo,chromosome_1 978406-978436,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.2,hypo,chromosome_1 2473877-2473909,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.2,hypo,chromosome_2 849746-849776,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.2,hypo,chromosome_2 852218-852248,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.2,hypo,chromosome_2 998169-998199,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.2,hypo,chromosome_2 1665779-1665809,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.2,nextpolish,chromosome_2 849746-849776,1,SNP,False
ATCC_33560_Campylobacter_jejuni,33.2,fmlrc2,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,33.2,hypo,chromosome 38648-38677,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,33.2,hypo,chromosome 148683-148714,2,Deletion,True
ATCC_33560_Campylobacter_jejuni,33.2,hypo,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,33.2,nextpolish,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,33.2,pilon,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,33.2,pypolca,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,33.2,pypolca-careful,chromosome 1189001-1189030,1,Insertion,False
ATCC_BAA-679_Listeria_monocytogenes,33.2,hypo,chromosome 1362363-1362393,1,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,33.2,hypo,chromosome 2848278-2848308,1,SNP,False
ATCC_10708_Salmonella_enterica,33.3,fmlrc2,chromosome 1344210-1344256,11,Mixed,False
ATCC_10708_Salmonella_enterica,33.3,fmlrc2,chromosome 3104157-3104197,3,SNP,False
ATCC_10708_Salmonella_enterica,33.3,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.3,hypo,chromosome 32010-32040,1,SNP,False
ATCC_10708_Salmonella_enterica,33.3,hypo,chromosome 1616386-1616416,1,SNP,False
ATCC_10708_Salmonella_enterica,33.3,hypo,chromosome 2362449-2362479,1,SNP,False
ATCC_10708_Salmonella_enterica,33.3,hypo,chromosome 2683853-2683883,1,SNP,False
ATCC_10708_Salmonella_enterica,33.3,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.3,nextpolish,chromosome 2362449-2362479,1,SNP,False
ATCC_10708_Salmonella_enterica,33.3,nextpolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.3,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.3,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.3,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.3,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.3,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,33.3,fmlrc2,chromosome 2236068-2236130,18,Mixed,False
ATCC_19119_Listeria_ivanovii,33.3,fmlrc2,chromosome 2637309-2637338,1,Insertion,False
ATCC_19119_Listeria_ivanovii,33.3,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.3,hypo,chromosome 304030-304060,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.3,hypo,chromosome 369592-369622,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.3,hypo,chromosome 440206-440236,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.3,nextpolish,chromosome 2671869-2671899,1,SNP,False
ATCC_19119_Listeria_ivanovii,33.3,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.3,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.3,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.3,pypolca,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,33.3,pypolca-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,33.3,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,33.3,polypolish,chromosome 491974-492004,1,Deletion,True
ATCC_14035_Vibrio_cholerae,33.3,hypo,chromosome_1 2598197-2598227,1,SNP,False
ATCC_14035_Vibrio_cholerae,33.3,hypo,chromosome_2 64404-64434,1,SNP,False
ATCC_25922_Escherichia_coli,33.3,fmlrc2,chromosome 2911425-2911456,2,SNP,False
ATCC_25922_Escherichia_coli,33.3,fmlrc2,chromosome 2974371-2974401,1,SNP,False
ATCC_25922_Escherichia_coli,33.3,fmlrc2,chromosome 3003243-3003273,1,SNP,False
ATCC_25922_Escherichia_coli,33.3,fmlrc2,chromosome 4943514-4943543,1,Insertion,False
ATCC_25922_Escherichia_coli,33.3,hypo,chromosome 45878-45908,1,SNP,False
ATCC_25922_Escherichia_coli,33.3,hypo,chromosome 3847104-3847134,1,SNP,False
ATCC_25922_Escherichia_coli,33.3,nextpolish,chromosome 3847104-3847134,1,SNP,False
ATCC_35897_Listeria_welshimeri,33.3,fmlrc2,chromosome 431435-431467,3,SNP,False
ATCC_35897_Listeria_welshimeri,33.3,hypo,chromosome 998767-998797,1,SNP,False
ATCC_35897_Listeria_welshimeri,33.3,hypo,chromosome 1759547-1759577,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.3,fmlrc2,chromosome_1 2895127-2895156,1,Insertion,False
ATCC_17802_Vibrio_parahaemolyticus,33.3,hypo,chromosome_1 33434-33464,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.3,hypo,chromosome_1 1732545-1732575,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.3,hypo,chromosome_1 2223772-2223802,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.3,hypo,chromosome_1 2530817-2530847,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.3,hypo,chromosome_1 3084958-3084988,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.3,hypo,chromosome_2 375869-375899,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.3,hypo,chromosome_2 1070714-1070753,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.3,hypo,chromosome_2 1381577-1381607,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,33.3,polypolish-careful,chromosome_1 970393-970423,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,33.3,polypolish-careful,chromosome_2 960697-960727,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,33.3,polypolish,chromosome_1 970393-970423,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,33.3,polypolish,chromosome_2 960697-960727,1,Deletion,True
ATCC_33560_Campylobacter_jejuni,33.3,fmlrc2,chromosome 1032111-1032146,4,SNP,False
ATCC_33560_Campylobacter_jejuni,33.3,hypo,chromosome 1012921-1012951,1,SNP,False
ATCC_33560_Campylobacter_jejuni,33.3,hypo,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,33.3,hypo,chromosome 1486521-1486551,1,Deletion,False
ATCC_10708_Salmonella_enterica,33.4,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.4,hypo,chromosome 2362454-2362484,1,SNP,False
ATCC_10708_Salmonella_enterica,33.4,hypo,chromosome 3798782-3798812,1,SNP,False
ATCC_10708_Salmonella_enterica,33.4,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,33.4,nextpolish,chromosome 1571771-1571806,2,SNP,False
ATCC_10708_Salmonella_enterica,33.4,nextpolish,chromosome 1836323-1836375,4,Mixed,False
