genome	genome_size	target_illumina_depth	read_count	read_bases	actual_illumina_depth
ATCC_25922_Escherichia_coli	5204893	27.3	1165096	142122954	27.305643
ATCC_33560_Campylobacter_jejuni	1768448	27.3	402226	48312088	27.318919
ATCC_35221_Campylobacter_lari	1513368	27.3	320750	41388065	27.348315
ATCC_35897_Listeria_welshimeri	2814137	27.3	593940	76857604	27.311251
ATCC_BAA-679_Listeria_monocytogenes	2944530	27.3	668074	80408308	27.307688
ATCC_10708_Salmonella_enterica	4801704	27.4	1170278	131658805	27.419183
ATCC_14035_Vibrio_cholerae	4142374	27.4	891398	113448349	27.387278
ATCC_17802_Vibrio_parahaemolyticus	5147091	27.4	1157134	141046324	27.403114
ATCC_19119_Listeria_ivanovii	2919549	27.4	761808	80046197	27.417315
ATCC_25922_Escherichia_coli	5204893	27.4	1169362	142631308	27.403312
ATCC_33560_Campylobacter_jejuni	1768448	27.4	403700	48486319	27.417441
ATCC_35221_Campylobacter_lari	1513368	27.4	321924	41499434	27.421905
ATCC_35897_Listeria_welshimeri	2814137	27.4	596114	77134527	27.409655
ATCC_BAA-679_Listeria_monocytogenes	2944530	27.4	670522	80650521	27.389947
ATCC_10708_Salmonella_enterica	4801704	27.5	1174548	132093244	27.509659
ATCC_14035_Vibrio_cholerae	4142374	27.5	894652	113893125	27.494650
ATCC_17802_Vibrio_parahaemolyticus	5147091	27.5	1161356	141562251	27.503351
ATCC_19119_Listeria_ivanovii	2919549	27.5	764588	80243991	27.485063
ATCC_25922_Escherichia_coli	5204893	27.5	1173630	143009605	27.475993
ATCC_33560_Campylobacter_jejuni	1768448	27.5	405174	48631501	27.499536
ATCC_35221_Campylobacter_lari	1513368	27.5	323100	41606932	27.492937
ATCC_35897_Listeria_welshimeri	2814137	27.5	598290	77387723	27.499628
ATCC_BAA-679_Listeria_monocytogenes	2944530	27.5	672968	80975292	27.500243
ATCC_10708_Salmonella_enterica	4801704	27.6	1178820	132575592	27.610113
ATCC_14035_Vibrio_cholerae	4142374	27.6	897906	114320102	27.597725
ATCC_17802_Vibrio_parahaemolyticus	5147091	27.6	1165580	142104844	27.608768
ATCC_19119_Listeria_ivanovii	2919549	27.6	767368	80625488	27.615733
ATCC_25922_Escherichia_coli	5204893	27.6	1177898	143647204	27.598493
ATCC_33560_Campylobacter_jejuni	1768448	27.6	406646	48781178	27.584174
ATCC_35221_Campylobacter_lari	1513368	27.6	324274	41787726	27.612402
ATCC_35897_Listeria_welshimeri	2814137	27.6	600466	77683132	27.604602
ATCC_BAA-679_Listeria_monocytogenes	2944530	27.6	675416	81271906	27.600977
ATCC_10708_Salmonella_enterica	4801704	27.7	1183090	133052482	27.709430
ATCC_14035_Vibrio_cholerae	4142374	27.7	901158	114739221	27.698904
ATCC_17802_Vibrio_parahaemolyticus	5147091	27.7	1169802	142624955	27.709818
ATCC_19119_Listeria_ivanovii	2919549	27.7	770148	80903657	27.711011
ATCC_25922_Escherichia_coli	5204893	27.7	1182166	144158534	27.696733
ATCC_33560_Campylobacter_jejuni	1768448	27.7	408120	49015155	27.716480
ATCC_35221_Campylobacter_lari	1513368	27.7	325450	41875044	27.670100
ATCC_35897_Listeria_welshimeri	2814137	27.7	602642	77959920	27.702958
ATCC_BAA-679_Listeria_monocytogenes	2944530	27.7	677864	81547403	27.694539
ATCC_10708_Salmonella_enterica	4801704	27.8	1187362	133466322	27.795616
ATCC_14035_Vibrio_cholerae	4142374	27.8	904412	115138569	27.795309
ATCC_17802_Vibrio_parahaemolyticus	5147091	27.8	1174026	143038427	27.790149
ATCC_19119_Listeria_ivanovii	2919549	27.8	772930	81174693	27.803846
ATCC_25922_Escherichia_coli	5204893	27.8	1186434	144675177	27.795994
ATCC_33560_Campylobacter_jejuni	1768448	27.8	409594	49155105	27.795617
ATCC_35221_Campylobacter_lari	1513368	27.8	326624	42077630	27.803964
ATCC_35897_Listeria_welshimeri	2814137	27.8	604818	78256982	27.808518
ATCC_BAA-679_Listeria_monocytogenes	2944530	27.8	680310	81878038	27.806827
ATCC_10708_Salmonella_enterica	4801704	27.9	1191632	133951925	27.896747
ATCC_14035_Vibrio_cholerae	4142374	27.9	907664	115614391	27.910176
ATCC_17802_Vibrio_parahaemolyticus	5147091	27.9	1178250	143616926	27.902542
ATCC_19119_Listeria_ivanovii	2919549	27.9	775710	81506361	27.917449
ATCC_25922_Escherichia_coli	5204893	27.9	1190702	145215490	27.899803
ATCC_33560_Campylobacter_jejuni	1768448	27.9	411066	49356155	27.909305
ATCC_35221_Campylobacter_lari	1513368	27.9	327798	42184807	27.874784
ATCC_35897_Listeria_welshimeri	2814137	27.9	606992	78513770	27.899768
ATCC_BAA-679_Listeria_monocytogenes	2944530	27.9	682758	82185499	27.911245
ATCC_10708_Salmonella_enterica	4801704	28.0	1195904	134454898	28.001496
ATCC_14035_Vibrio_cholerae	4142374	28.0	910918	115971917	27.996486
ATCC_17802_Vibrio_parahaemolyticus	5147091	28.0	1182472	144039518	27.984645
ATCC_19119_Listeria_ivanovii	2919549	28.0	778490	81756726	28.003203
ATCC_25922_Escherichia_coli	5204893	28.0	1194970	145752457	28.002968
ATCC_33560_Campylobacter_jejuni	1768448	28.0	412540	49477059	27.977672
ATCC_35221_Campylobacter_lari	1513368	28.0	328974	42377923	28.002391
ATCC_35897_Listeria_welshimeri	2814137	28.0	609168	78800658	28.001713
ATCC_BAA-679_Listeria_monocytogenes	2944530	28.0	685204	82525506	28.026715
ATCC_10708_Salmonella_enterica	4801704	28.1	1200174	134945462	28.103661
ATCC_14035_Vibrio_cholerae	4142374	28.1	914172	116316003	28.079551
ATCC_17802_Vibrio_parahaemolyticus	5147091	28.1	1186696	144584860	28.090597
ATCC_19119_Listeria_ivanovii	2919549	28.1	781270	82080404	28.114069
ATCC_25922_Escherichia_coli	5204893	28.1	1199238	146149844	28.079317
ATCC_33560_Campylobacter_jejuni	1768448	28.1	414014	49682221	28.093684
ATCC_35221_Campylobacter_lari	1513368	28.1	330148	42518139	28.095042
ATCC_35897_Listeria_welshimeri	2814137	28.1	611344	79076293	28.099660
ATCC_BAA-679_Listeria_monocytogenes	2944530	28.1	687652	82756734	28.105243
ATCC_10708_Salmonella_enterica	4801704	28.2	1204446	135346440	28.187168
ATCC_14035_Vibrio_cholerae	4142374	28.2	917424	116808351	28.198407
ATCC_17802_Vibrio_parahaemolyticus	5147091	28.2	1190918	145115879	28.193765
ATCC_19119_Listeria_ivanovii	2919549	28.2	784050	82313979	28.194073
ATCC_25922_Escherichia_coli	5204893	28.2	1203504	146733872	28.191525
ATCC_33560_Campylobacter_jejuni	1768448	28.2	415486	49844767	28.185599
ATCC_35221_Campylobacter_lari	1513368	28.2	331324	42658083	28.187514
ATCC_35897_Listeria_welshimeri	2814137	28.2	613520	79365391	28.202390
ATCC_BAA-679_Listeria_monocytogenes	2944530	28.2	690100	83063917	28.209567
ATCC_10708_Salmonella_enterica	4801704	28.3	1208718	135925849	28.307835
ATCC_14035_Vibrio_cholerae	4142374	28.3	920678	117201832	28.293396
ATCC_17802_Vibrio_parahaemolyticus	5147091	28.3	1195142	145671022	28.301621
ATCC_19119_Listeria_ivanovii	2919549	28.3	786830	82695577	28.324777
ATCC_25922_Escherichia_coli	5204893	28.3	1207772	147277628	28.295995
ATCC_33560_Campylobacter_jejuni	1768448	28.3	416960	50059910	28.307255
ATCC_35221_Campylobacter_lari	1513368	28.3	332498	42846564	28.312058
ATCC_35897_Listeria_welshimeri	2814137	28.3	615696	79641141	28.300378
ATCC_BAA-679_Listeria_monocytogenes	2944530	28.3	692546	83386770	28.319212
ATCC_10708_Salmonella_enterica	4801704	28.4	1212988	136367375	28.399787
ATCC_14035_Vibrio_cholerae	4142374	28.4	923932	117629545	28.396650
ATCC_17802_Vibrio_parahaemolyticus	5147091	28.4	1199364	146189747	28.402401
ATCC_19119_Listeria_ivanovii	2919549	28.4	789612	82883039	28.388987
ATCC_25922_Escherichia_coli	5204893	28.4	1212040	147910044	28.417499
ATCC_33560_Campylobacter_jejuni	1768448	28.4	418434	50240841	28.409566
ATCC_35221_Campylobacter_lari	1513368	28.4	333674	42926952	28.365177
ATCC_35897_Listeria_welshimeri	2814137	28.4	617870	79916996	28.398402
ATCC_BAA-679_Listeria_monocytogenes	2944530	28.4	694994	83687639	28.421391
ATCC_10708_Salmonella_enterica	4801704	28.5	1217260	136917295	28.514313
ATCC_14035_Vibrio_cholerae	4142374	28.5	927184	118044488	28.496820
ATCC_17802_Vibrio_parahaemolyticus	5147091	28.5	1203588	146725413	28.506473
ATCC_19119_Listeria_ivanovii	2919549	28.5	792392	83191868	28.494766
ATCC_25922_Escherichia_coli	5204893	28.5	1216308	148331637	28.498498
ATCC_33560_Campylobacter_jejuni	1768448	28.5	419906	50390317	28.494090
ATCC_35221_Campylobacter_lari	1513368	28.5	334848	43154215	28.515347
ATCC_35897_Listeria_welshimeri	2814137	28.5	620046	80212459	28.503395
ATCC_BAA-679_Listeria_monocytogenes	2944530	28.5	697440	83936793	28.506007
ATCC_10708_Salmonella_enterica	4801704	28.6	1221530	137329717	28.600204
ATCC_14035_Vibrio_cholerae	4142374	28.6	930438	118453435	28.595543
ATCC_17802_Vibrio_parahaemolyticus	5147091	28.6	1207812	147248056	28.608014
ATCC_19119_Listeria_ivanovii	2919549	28.6	795172	83479018	28.593121
ATCC_25922_Escherichia_coli	5204893	28.6	1220576	148912038	28.610009
ATCC_33560_Campylobacter_jejuni	1768448	28.6	421380	50475146	28.542058
ATCC_35221_Campylobacter_lari	1513368	28.6	336024	43313700	28.620732
ATCC_35897_Listeria_welshimeri	2814137	28.6	622222	80501776	28.606203
ATCC_BAA-679_Listeria_monocytogenes	2944530	28.6	699888	84247300	28.611459
ATCC_10708_Salmonella_enterica	4801704	28.7	1225802	137719484	28.681377
ATCC_14035_Vibrio_cholerae	4142374	28.7	933692	118870555	28.696239
ATCC_17802_Vibrio_parahaemolyticus	5147091	28.7	1212034	147708549	28.697481
ATCC_19119_Listeria_ivanovii	2919549	28.7	797952	83753435	28.687114
ATCC_25922_Escherichia_coli	5204893	28.7	1224844	149349471	28.694052
ATCC_33560_Campylobacter_jejuni	1768448	28.7	422854	50764142	28.705476
ATCC_35221_Campylobacter_lari	1513368	28.7	337198	43457747	28.715915
ATCC_35897_Listeria_welshimeri	2814137	28.7	624398	80756567	28.696743
ATCC_BAA-679_Listeria_monocytogenes	2944530	28.7	702334	84479894	28.690451
ATCC_10708_Salmonella_enterica	4801704	28.8	1230072	138224566	28.786565
ATCC_14035_Vibrio_cholerae	4142374	28.8	936944	119376811	28.818453
ATCC_17802_Vibrio_parahaemolyticus	5147091	28.8	1216258	148210629	28.795027
ATCC_19119_Listeria_ivanovii	2919549	28.8	800732	84069078	28.795227
ATCC_25922_Escherichia_coli	5204893	28.8	1229112	149876347	28.795279
ATCC_33560_Campylobacter_jejuni	1768448	28.8	424326	50938574	28.804111
ATCC_35221_Campylobacter_lari	1513368	28.8	338374	43621970	28.824430
ATCC_35897_Listeria_welshimeri	2814137	28.8	626574	81055007	28.802793
ATCC_BAA-679_Listeria_monocytogenes	2944530	28.8	704782	84897160	28.832159
ATCC_10708_Salmonella_enterica	4801704	28.9	1234344	138684600	28.882371
ATCC_14035_Vibrio_cholerae	4142374	28.9	940198	119762262	28.911503
ATCC_17802_Vibrio_parahaemolyticus	5147091	28.9	1220480	148754081	28.900612
ATCC_19119_Listeria_ivanovii	2919549	28.9	803512	84312146	28.878482
ATCC_25922_Escherichia_coli	5204893	28.9	1233380	150316019	28.879751
ATCC_33560_Campylobacter_jejuni	1768448	28.9	425800	51178751	28.939924
ATCC_35221_Campylobacter_lari	1513368	28.9	339548	43714138	28.885332
ATCC_35897_Listeria_welshimeri	2814137	28.9	628748	81330428	28.900664
ATCC_BAA-679_Listeria_monocytogenes	2944530	28.9	707230	85029524	28.877112
ATCC_10708_Salmonella_enterica	4801704	29.0	1238614	139269741	29.004232
ATCC_14035_Vibrio_cholerae	4142374	29.0	943450	120140597	29.002836
ATCC_17802_Vibrio_parahaemolyticus	5147091	29.0	1224704	149314956	29.009581
ATCC_19119_Listeria_ivanovii	2919549	29.0	806292	84738916	29.024659
ATCC_25922_Escherichia_coli	5204893	29.0	1237646	150979767	29.007275
ATCC_33560_Campylobacter_jejuni	1768448	29.0	427274	51295170	29.005755
ATCC_35221_Campylobacter_lari	1513368	29.0	340722	43902899	29.010061
ATCC_35897_Listeria_welshimeri	2814137	29.0	630924	81638824	29.010252
ATCC_BAA-679_Listeria_monocytogenes	2944530	29.0	709676	85447623	29.019104
ATCC_10708_Salmonella_enterica	4801704	29.1	1242886	139703629	29.094594
ATCC_14035_Vibrio_cholerae	4142374	29.1	946704	120561167	29.104365
ATCC_17802_Vibrio_parahaemolyticus	5147091	29.1	1228926	149852118	29.113943
ATCC_19119_Listeria_ivanovii	2919549	29.1	809074	84949718	29.096863
ATCC_25922_Escherichia_coli	5204893	29.1	1241914	151473602	29.102154
ATCC_33560_Campylobacter_jejuni	1768448	29.1	428748	51430797	29.082447
ATCC_35221_Campylobacter_lari	1513368	29.1	341898	44023479	29.089738
ATCC_35897_Listeria_welshimeri	2814137	29.1	633100	81878775	29.095518
ATCC_BAA-679_Listeria_monocytogenes	2944530	29.1	712124	85711184	29.108612
ATCC_10708_Salmonella_enterica	4801704	29.2	1247156	140211382	29.200338
ATCC_14035_Vibrio_cholerae	4142374	29.2	949958	120913083	29.189320
ATCC_17802_Vibrio_parahaemolyticus	5147091	29.2	1233150	150388304	29.218116
ATCC_19119_Listeria_ivanovii	2919549	29.2	811854	85250777	29.199981
ATCC_25922_Escherichia_coli	5204893	29.2	1246182	151987944	29.200973
ATCC_33560_Campylobacter_jejuni	1768448	29.2	430220	51607195	29.182195
ATCC_35221_Campylobacter_lari	1513368	29.2	343072	44233503	29.228517
ATCC_35897_Listeria_welshimeri	2814137	29.2	635276	82173256	29.200161
ATCC_BAA-679_Listeria_monocytogenes	2944530	29.2	714570	85981995	29.200583
ATCC_10708_Salmonella_enterica	4801704	29.3	1251428	140793054	29.321477
ATCC_14035_Vibrio_cholerae	4142374	29.3	953210	121390741	29.304630
ATCC_17802_Vibrio_parahaemolyticus	5147091	29.3	1237372	150784125	29.295018
ATCC_19119_Listeria_ivanovii	2919549	29.3	814634	85600520	29.319775
ATCC_25922_Escherichia_coli	5204893	29.3	1250450	152591368	29.316907
ATCC_33560_Campylobacter_jejuni	1768448	29.3	431694	51822987	29.304218
ATCC_35221_Campylobacter_lari	1513368	29.3	344248	44360428	29.312386
ATCC_35897_Listeria_welshimeri	2814137	29.3	637452	82394314	29.278714
ATCC_BAA-679_Listeria_monocytogenes	2944530	29.3	717018	86356003	29.327601
ATCC_10708_Salmonella_enterica	4801704	29.4	1255698	141128862	29.391412
ATCC_14035_Vibrio_cholerae	4142374	29.4	956464	121779024	29.398365
ATCC_17802_Vibrio_parahaemolyticus	5147091	29.4	1241596	151214066	29.378549
ATCC_19119_Listeria_ivanovii	2919549	29.4	817414	85748756	29.370548
ATCC_25922_Escherichia_coli	5204893	29.4	1254718	153016700	29.398625
ATCC_33560_Campylobacter_jejuni	1768448	29.4	433168	52002672	29.405824
ATCC_35221_Campylobacter_lari	1513368	29.4	345422	44517294	29.416040
ATCC_35897_Listeria_welshimeri	2814137	29.4	639626	82692151	29.384550
ATCC_BAA-679_Listeria_monocytogenes	2944530	29.4	719466	86620058	29.417278
ATCC_10708_Salmonella_enterica	4801704	29.5	1259970	141517655	29.472382
ATCC_14035_Vibrio_cholerae	4142374	29.5	959718	122136319	29.484618
ATCC_17802_Vibrio_parahaemolyticus	5147091	29.5	1245820	151851761	29.502443
ATCC_19119_Listeria_ivanovii	2919549	29.5	820194	86152312	29.508774
ATCC_25922_Escherichia_coli	5204893	29.5	1258986	153630903	29.516630
ATCC_33560_Campylobacter_jejuni	1768448	29.5	434640	52151985	29.490256
ATCC_35221_Campylobacter_lari	1513368	29.5	346598	44658933	29.509632
ATCC_35897_Listeria_welshimeri	2814137	29.5	641802	83029383	29.504385
ATCC_BAA-679_Listeria_monocytogenes	2944530	29.5	721912	86842177	29.492712
ATCC_10708_Salmonella_enterica	4801704	29.6	1264242	142165977	29.607401
ATCC_14035_Vibrio_cholerae	4142374	29.6	962970	122590488	29.594258
ATCC_17802_Vibrio_parahaemolyticus	5147091	29.6	1250042	152338642	29.597036
ATCC_19119_Listeria_ivanovii	2919549	29.6	822974	86370792	29.583607
ATCC_25922_Escherichia_coli	5204893	29.6	1263254	153993704	29.586334
ATCC_33560_Campylobacter_jejuni	1768448	29.6	436114	52322129	29.586467
ATCC_35221_Campylobacter_lari	1513368	29.6	347772	44756714	29.574243
ATCC_35897_Listeria_welshimeri	2814137	29.6	643978	83324288	29.609179
ATCC_BAA-679_Listeria_monocytogenes	2944530	29.6	724360	87214832	29.619270
ATCC_10708_Salmonella_enterica	4801704	29.7	1268512	142641320	29.706395
ATCC_14035_Vibrio_cholerae	4142374	29.7	966224	123049192	29.704993
ATCC_17802_Vibrio_parahaemolyticus	5147091	29.7	1254266	152830304	29.692559
ATCC_19119_Listeria_ivanovii	2919549	29.7	825756	86680276	29.689611
ATCC_25922_Escherichia_coli	5204893	29.7	1267522	154608572	29.704466
ATCC_33560_Campylobacter_jejuni	1768448	29.7	437588	52515034	29.695548
ATCC_35221_Campylobacter_lari	1513368	29.7	348948	44975293	29.718675
ATCC_35897_Listeria_welshimeri	2814137	29.7	646154	83617892	29.713511
ATCC_BAA-679_Listeria_monocytogenes	2944530	29.7	726806	87392080	29.679466
ATCC_10708_Salmonella_enterica	4801704	29.8	1272784	143087381	29.799292
ATCC_14035_Vibrio_cholerae	4142374	29.8	969478	123452559	29.802369
ATCC_17802_Vibrio_parahaemolyticus	5147091	29.8	1258488	153272589	29.778488
ATCC_19119_Listeria_ivanovii	2919549	29.8	828536	86997510	29.798270
ATCC_25922_Escherichia_coli	5204893	29.8	1271788	155093781	29.797688
ATCC_33560_Campylobacter_jejuni	1768448	29.8	439060	52727359	29.815611
ATCC_35221_Campylobacter_lari	1513368	29.8	350122	45084863	29.791077
ATCC_35897_Listeria_welshimeri	2814137	29.8	648330	83831768	29.789512
ATCC_BAA-679_Listeria_monocytogenes	2944530	29.8	729254	87726696	29.793106
ATCC_10708_Salmonella_enterica	4801704	29.9	1277054	143535637	29.892645
ATCC_14035_Vibrio_cholerae	4142374	29.9	972730	123854100	29.899304
ATCC_17802_Vibrio_parahaemolyticus	5147091	29.9	1262712	153843833	29.889472
ATCC_19119_Listeria_ivanovii	2919549	29.9	831316	87378077	29.928621
ATCC_25922_Escherichia_coli	5204893	29.9	1276056	155617865	29.898379
ATCC_33560_Campylobacter_jejuni	1768448	29.9	440534	52815407	29.865400
ATCC_35221_Campylobacter_lari	1513368	29.9	351298	45279794	29.919883
ATCC_35897_Listeria_welshimeri	2814137	29.9	650504	84131394	29.895983
ATCC_BAA-679_Listeria_monocytogenes	2944530	29.9	731700	88012366	29.890123
ATCC_10708_Salmonella_enterica	4801704	30.0	1281326	144043081	29.998325
ATCC_14035_Vibrio_cholerae	4142374	30.0	975984	124284448	30.003193
ATCC_17802_Vibrio_parahaemolyticus	5147091	30.0	1266934	154422106	30.001821
ATCC_19119_Listeria_ivanovii	2919549	30.0	834096	87561705	29.991517
ATCC_25922_Escherichia_coli	5204893	30.0	1280324	156230546	30.016091
ATCC_33560_Campylobacter_jejuni	1768448	30.0	442008	53076921	30.013277
ATCC_35221_Campylobacter_lari	1513368	30.0	352472	45390854	29.993269
ATCC_35897_Listeria_welshimeri	2814137	30.0	652680	84422315	29.999362
ATCC_BAA-679_Listeria_monocytogenes	2944530	30.0	734148	88288574	29.983927
ATCC_10708_Salmonella_enterica	4801704	30.1	1285596	144614049	30.117235
ATCC_14035_Vibrio_cholerae	4142374	30.1	979236	124732879	30.111447
ATCC_17802_Vibrio_parahaemolyticus	5147091	30.1	1271158	154913266	30.097246
ATCC_19119_Listeria_ivanovii	2919549	30.1	836876	87872897	30.098106
ATCC_25922_Escherichia_coli	5204893	30.1	1284592	156654483	30.097541
ATCC_33560_Campylobacter_jejuni	1768448	30.1	443480	53268545	30.121634
ATCC_35221_Campylobacter_lari	1513368	30.1	353646	45608038	30.136779
ATCC_35897_Listeria_welshimeri	2814137	30.1	654856	84716390	30.103861
ATCC_BAA-679_Listeria_monocytogenes	2944530	30.1	736596	88668372	30.112911
ATCC_10708_Salmonella_enterica	4801704	30.2	1289868	145073158	30.212849
ATCC_14035_Vibrio_cholerae	4142374	30.2	982490	125075078	30.194057
ATCC_17802_Vibrio_parahaemolyticus	5147091	30.2	1275380	155461860	30.203829
ATCC_19119_Listeria_ivanovii	2919549	30.2	839656	88232644	30.221326
ATCC_25922_Escherichia_coli	5204893	30.2	1288860	157190793	30.200581
ATCC_33560_Campylobacter_jejuni	1768448	30.2	444954	53427085	30.211284
ATCC_35221_Campylobacter_lari	1513368	30.2	354822	45698539	30.196580
ATCC_35897_Listeria_welshimeri	2814137	30.2	657032	84973380	30.195182
ATCC_BAA-679_Listeria_monocytogenes	2944530	30.2	739042	88971361	30.215810
ATCC_10708_Salmonella_enterica	4801704	30.3	1294138	145543848	30.310874
ATCC_14035_Vibrio_cholerae	4142374	30.3	985744	125443705	30.283046
ATCC_17802_Vibrio_parahaemolyticus	5147091	30.3	1279604	155956276	30.299887
ATCC_19119_Listeria_ivanovii	2919549	30.3	842438	88464119	30.300611
ATCC_25922_Escherichia_coli	5204893	30.3	1293128	157759879	30.309917
ATCC_33560_Campylobacter_jejuni	1768448	30.3	446428	53555817	30.284077
ATCC_35221_Campylobacter_lari	1513368	30.3	355996	45902591	30.331413
ATCC_35897_Listeria_welshimeri	2814137	30.3	659208	85268333	30.299993
ATCC_BAA-679_Listeria_monocytogenes	2944530	30.3	741490	89209827	30.296796
ATCC_10708_Salmonella_enterica	4801704	30.4	1298410	146044513	30.415142
ATCC_14035_Vibrio_cholerae	4142374	30.4	988996	126051450	30.429760
ATCC_17802_Vibrio_parahaemolyticus	5147091	30.4	1283828	156481176	30.401866
ATCC_19119_Listeria_ivanovii	2919549	30.4	845218	88772436	30.406215
ATCC_25922_Escherichia_coli	5204893	30.4	1297396	158256492	30.405330
ATCC_33560_Campylobacter_jejuni	1768448	30.4	447900	53813461	30.429767
ATCC_35221_Campylobacter_lari	1513368	30.4	357172	45997040	30.393823
ATCC_35897_Listeria_welshimeri	2814137	30.4	661382	85514084	30.387320
ATCC_BAA-679_Listeria_monocytogenes	2944530	30.4	743936	89599482	30.429128
ATCC_10708_Salmonella_enterica	4801704	30.5	1302680	146417915	30.492907
ATCC_14035_Vibrio_cholerae	4142374	30.5	992250	126330066	30.497020
